city_name,date,avg_temp,min_temp,max_temp,avg_humidity,latitude,longitude,weather_season,climate_note
Ilagan,2026-01-22,21.94,19.88,24.0,92.8,17.1485,121.8892,Amihan (Northeast Monsoon),Cool Dry Season
Ilagan,2026-01-23,21.8,19.89,24.49,93.6,17.1485,121.8892,Amihan (Northeast Monsoon),Cool Dry Season
Ilagan,2026-01-24,22.05,19.68,24.23,93.7,17.1485,121.8892,Amihan (Northeast Monsoon),Cool Dry Season
Ilagan,2026-01-25,21.68,19.56,25.0,93.4,17.1485,121.8892,Amihan (Northeast Monsoon),Cool Dry Season
Ilagan,2026-01-26,21.86,20.52,23.83,92.6,17.1485,121.8892,Amihan (Northeast Monsoon),Cool Dry Season
Ilagan,2026-01-27,21.54,18.51,24.96,90.9,17.1485,121.8892,Amihan (Northeast Monsoon),Cool Dry Season
Ilagan,2026-01-28,21.79,19.52,24.83,93.2,17.1485,121.8892,Amihan (Northeast Monsoon),Cool Dry Season
Ilagan,2026-01-29,21.58,19.49,24.45,90.6,17.1485,121.8892,Amihan (Northeast Monsoon),Cool Dry Season
Ilagan,2026-01-30,22.15,19.75,24.32,92.2,17.1485,121.8892,Amihan (Northeast Monsoon),Cool Dry Season
Ilagan,2026-01-31,21.94,19.7,24.56,93.2,17.1485,121.8892,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-01,23.72,21.13,27.92,90.6,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-02,22.85,20.08,25.5,89.4,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-03,23.14,20.76,26.49,89.2,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-04,23.33,20.3,26.42,88.6,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-05,23.49,21.16,26.46,89.0,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-06,23.34,20.3,25.87,90.7,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-07,23.41,20.56,26.6,87.8,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-08,23.45,20.64,26.21,88.1,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-09,23.49,20.49,27.41,90.3,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-10,23.39,20.65,26.27,90.2,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-11,23.25,21.05,26.72,85.7,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-12,23.75,22.01,26.81,93.6,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-13,23.57,21.38,26.19,91.0,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-14,23.19,20.99,26.77,87.6,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-15,22.91,20.65,25.81,91.2,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-16,23.44,20.39,27.02,91.3,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-17,23.28,21.51,25.95,93.0,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-18,23.58,21.99,25.73,89.2,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-19,23.48,20.3,25.43,90.2,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-20,22.82,20.73,24.57,89.3,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-21,23.24,20.84,25.93,91.9,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-22,23.51,21.23,26.58,91.9,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-23,23.19,20.17,25.88,86.4,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-24,23.7,20.94,26.25,92.1,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-25,23.44,21.32,26.94,89.3,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-26,23.59,20.9,26.36,86.4,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-27,23.36,22.23,25.85,90.3,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-28,23.52,21.7,26.28,89.0,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-29,23.15,20.14,25.81,89.3,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-30,23.27,20.57,25.92,90.0,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iligan City,2026-01-31,23.39,20.93,27.94,90.0,8.25,124.4,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-01,24.52,22.7,26.92,89.1,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-02,24.25,22.07,26.34,89.9,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-03,24.24,22.07,26.5,85.3,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-04,24.56,22.12,27.42,86.7,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-05,24.06,22.07,26.34,86.0,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-06,24.25,22.07,27.33,88.6,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-07,24.27,22.07,26.79,87.1,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-08,24.29,22.07,26.97,88.0,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-09,24.41,22.82,26.88,88.3,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-10,24.58,22.07,27.6,87.9,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-11,24.49,22.64,27.12,88.1,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-12,24.32,22.53,27.53,85.5,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-13,24.27,22.07,27.6,90.5,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-14,24.39,22.73,26.52,85.2,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-15,24.29,22.07,27.27,87.8,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-16,24.39,22.07,26.84,88.2,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-17,24.48,22.07,27.25,86.2,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-18,24.28,22.2,27.52,88.5,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-19,24.4,22.7,26.57,89.4,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-20,24.54,22.18,27.42,89.7,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-21,24.65,22.49,26.87,90.1,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-22,24.15,22.07,26.92,87.1,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-23,24.62,22.64,26.91,87.0,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-24,24.17,22.07,27.04,89.7,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-25,24.44,22.45,27.18,84.7,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-26,24.36,22.07,26.7,88.2,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-27,24.18,22.38,26.41,87.8,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-28,24.46,22.45,27.1,87.8,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-29,24.39,22.52,26.35,86.5,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-30,24.43,22.27,26.98,87.6,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Iloilo City,2026-01-31,24.33,22.07,27.33,91.1,10.75,122.55,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-01,25.19,23.28,27.81,82.1,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-02,25.07,23.57,27.39,85.2,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-03,25.39,23.14,28.81,85.7,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-04,24.77,22.8,27.38,84.3,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-05,25.06,23.49,27.61,83.2,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-06,25.24,23.35,28.55,85.1,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-07,25.26,23.55,28.32,83.8,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-08,25.22,22.53,28.0,85.1,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-09,25.19,22.82,28.0,82.4,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-10,25.0,22.25,28.34,83.9,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-11,24.86,23.16,26.67,85.0,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-12,25.11,23.32,27.55,84.0,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-13,24.97,22.47,27.52,84.7,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-14,25.25,22.92,27.74,82.6,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-15,25.15,23.58,27.71,86.7,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-16,25.45,23.49,27.78,84.8,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-17,25.0,22.86,27.1,84.5,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-18,25.1,22.9,27.23,84.0,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-19,25.34,22.89,27.8,84.9,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-20,25.21,22.4,28.12,85.6,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-21,25.11,23.09,28.55,83.6,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-22,25.06,22.55,27.95,83.7,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-23,25.15,22.77,27.81,84.4,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-24,25.1,22.56,28.63,85.9,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-25,25.11,23.2,27.53,84.3,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-26,25.12,22.4,27.97,82.7,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-27,24.72,21.92,27.41,82.8,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-28,25.05,23.07,27.85,86.0,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-29,25.12,21.92,27.61,85.9,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-30,25.19,23.0,28.11,84.0,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Imus,2026-01-31,25.08,22.47,27.75,82.1,14.4297,120.9367,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-01,24.51,22.13,27.11,90.2,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-02,24.97,22.16,28.37,91.8,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-03,25.3,22.68,28.22,93.7,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-04,25.01,22.16,28.04,92.1,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-05,25.38,22.48,28.63,92.8,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-06,24.89,22.73,27.31,91.5,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-07,24.92,22.39,28.11,92.2,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-08,24.78,21.99,27.4,92.9,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-09,25.01,22.29,28.73,92.7,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-10,24.51,21.58,27.21,92.9,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-11,25.06,22.69,27.84,92.2,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-12,24.64,22.73,28.43,93.0,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-13,25.06,22.89,27.53,94.1,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-14,24.63,22.07,27.7,92.7,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-15,24.98,21.9,27.67,92.8,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-16,24.52,22.32,27.36,91.0,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-17,25.15,22.87,27.57,92.2,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-18,25.22,23.01,28.75,92.4,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-19,24.97,22.35,27.34,92.6,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-20,25.38,23.88,27.94,90.4,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-21,25.48,22.92,28.86,92.5,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-22,25.03,22.49,27.47,89.3,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-23,24.75,22.99,26.93,92.6,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-24,24.93,22.65,26.4,92.4,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-25,25.01,23.3,27.96,90.4,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-26,24.84,23.13,27.42,91.0,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-27,24.84,22.6,27.33,91.6,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-28,24.73,20.73,27.78,91.6,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-29,25.19,23.19,27.4,94.0,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-30,24.64,21.4,26.84,92.6,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Iriga City,2026-01-31,25.29,23.15,28.59,92.8,13.4167,123.4167,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-01,24.83,22.6,27.59,87.3,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-02,24.44,21.44,27.58,89.8,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-03,24.87,23.29,26.62,89.0,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-04,24.63,22.51,27.81,89.0,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-05,25.02,22.41,28.61,89.4,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-06,24.86,22.7,27.49,86.2,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-07,24.8,22.99,27.36,87.8,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-08,24.57,22.39,27.05,87.5,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-09,24.84,22.4,28.85,86.8,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-10,24.86,23.12,27.06,86.5,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-11,24.27,21.79,26.03,86.3,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-12,24.77,22.19,27.28,87.8,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-13,24.88,22.76,27.87,87.0,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-14,24.74,22.91,27.64,86.9,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-15,24.57,22.33,27.3,85.0,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-16,24.61,22.36,27.65,85.5,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-17,24.85,22.39,26.64,89.3,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-18,25.17,23.54,28.43,85.5,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-19,24.84,23.02,26.88,88.0,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-20,24.14,21.71,27.24,85.6,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-21,24.82,21.44,27.24,84.5,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-22,24.9,22.34,28.04,83.6,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-23,24.86,22.54,28.06,84.7,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-24,24.38,21.93,26.4,86.0,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-25,25.06,23.23,27.35,90.4,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-26,24.6,21.63,28.31,87.3,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-27,24.83,22.61,27.13,85.5,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-28,24.7,21.44,26.97,90.8,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-29,24.87,22.72,28.51,87.4,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-30,24.54,21.8,27.14,83.8,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Isabela,2026-01-31,24.67,22.99,27.08,87.0,10.2048,122.9888,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-01,24.74,22.95,27.2,88.0,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-02,24.8,22.83,27.05,89.1,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-03,24.66,22.79,27.12,89.6,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-04,24.59,22.16,27.96,91.2,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-05,24.61,22.11,26.87,88.3,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-06,24.93,23.03,27.02,89.0,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-07,24.99,23.44,27.46,88.4,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-08,24.64,22.74,27.61,90.2,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-09,24.6,22.15,26.57,89.6,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-10,24.64,22.78,27.25,88.4,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-11,24.75,22.86,27.38,88.7,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-12,24.74,22.23,27.56,87.6,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-13,24.78,22.85,27.4,86.8,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-14,24.86,23.02,28.13,89.2,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-15,24.74,22.11,27.3,88.8,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-16,24.94,22.46,27.69,90.1,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-17,24.74,22.42,27.76,86.1,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-18,24.74,22.83,27.37,89.0,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-19,24.83,22.78,27.01,89.9,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-20,24.6,22.84,27.27,87.0,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-21,24.86,22.95,27.31,87.1,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-22,24.97,22.52,27.61,89.4,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-23,24.63,22.14,27.62,87.2,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-24,24.72,22.57,27.38,87.2,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-25,24.68,22.73,27.53,90.8,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-26,24.96,22.11,27.86,89.0,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-27,24.56,22.38,27.56,88.7,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-28,24.92,22.49,27.14,86.6,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-29,24.65,22.28,27.74,88.7,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-30,24.45,22.11,27.42,88.3,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kabankalan,2026-01-31,24.62,22.11,27.14,86.0,9.9889,122.8122,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-01,24.76,22.26,28.02,84.7,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-02,24.18,22.08,27.39,86.8,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-03,24.6,22.54,27.78,89.7,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-04,24.92,22.76,27.45,88.3,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-05,24.02,21.91,27.28,89.2,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-06,24.09,21.91,25.78,86.4,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-07,24.68,22.21,28.18,90.7,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-08,24.32,23.01,26.75,89.1,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-09,25.06,22.49,27.77,88.1,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-10,25.06,22.59,27.48,85.9,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-11,24.25,21.84,27.0,86.4,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-12,24.26,21.5,27.75,86.5,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-13,24.21,21.94,27.29,89.6,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-14,24.23,22.19,27.31,87.2,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-15,23.77,21.05,26.66,86.5,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-16,24.4,21.68,27.52,85.3,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-17,24.62,22.34,26.97,87.8,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-18,24.24,21.0,27.32,87.1,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-19,24.68,21.76,27.57,88.9,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-20,24.36,20.45,27.36,87.3,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-21,24.31,21.05,28.07,86.2,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-22,24.91,22.43,28.12,88.6,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-23,24.46,21.62,28.14,84.1,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-24,24.68,22.32,27.72,85.0,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-25,24.37,22.22,27.08,89.0,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-26,24.01,21.53,27.31,86.9,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
Kidapawan,2026-01-27,24.39,22.56,28.52,87.8,7.0083,125.0894,Amihan (Northeast Monsoon),Cool Dry Season
