city_name,date,hour,predicted_temp,predicted_humidity,latitude,longitude,weather_season,climate_note
Muñoz,2026-01-29,21,24.44,84.1,15.7161,120.9031,Amihan (Northeast Monsoon),Cool Dry Season
Muñoz,2026-01-30,0,22.76,73.6,15.7161,120.9031,Amihan (Northeast Monsoon),Cool Dry Season
Muñoz,2026-01-30,3,22.89,76.3,15.7161,120.9031,Amihan (Northeast Monsoon),Cool Dry Season
Muñoz,2026-01-30,6,21.27,80.0,15.7161,120.9031,Amihan (Northeast Monsoon),Cool Dry Season
Muñoz,2026-01-30,9,24.52,84.8,15.7161,120.9031,Amihan (Northeast Monsoon),Cool Dry Season
Muñoz,2026-01-30,12,25.61,73.2,15.7161,120.9031,Amihan (Northeast Monsoon),Cool Dry Season
Muñoz,2026-01-30,15,27.32,86.5,15.7161,120.9031,Amihan (Northeast Monsoon),Cool Dry Season
Muñoz,2026-01-30,18,23.07,85.9,15.7161,120.9031,Amihan (Northeast Monsoon),Cool Dry Season
Muñoz,2026-01-30,21,22.96,73.4,15.7161,120.9031,Amihan (Northeast Monsoon),Cool Dry Season
Muñoz,2026-01-31,0,21.93,78.6,15.7161,120.9031,Amihan (Northeast Monsoon),Cool Dry Season
Muñoz,2026-01-31,3,23.34,81.6,15.7161,120.9031,Amihan (Northeast Monsoon),Cool Dry Season
Muñoz,2026-01-31,6,20.77,83.4,15.7161,120.9031,Amihan (Northeast Monsoon),Cool Dry Season
Muñoz,2026-01-31,9,24.87,86.5,15.7161,120.9031,Amihan (Northeast Monsoon),Cool Dry Season
Muñoz,2026-01-31,12,26.23,84.6,15.7161,120.9031,Amihan (Northeast Monsoon),Cool Dry Season
Muñoz,2026-01-31,15,27.12,82.6,15.7161,120.9031,Amihan (Northeast Monsoon),Cool Dry Season
Muñoz,2026-01-31,18,24.75,79.5,15.7161,120.9031,Amihan (Northeast Monsoon),Cool Dry Season
Muñoz,2026-01-31,21,22.78,75.8,15.7161,120.9031,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-01,0,23.6,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-01,3,22.61,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-01,6,23.11,92.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-01,9,26.47,87.3,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-01,12,26.96,87.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-01,15,26.72,89.8,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-01,18,23.91,91.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-01,21,25.06,90.7,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-02,0,21.99,94.5,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-02,3,23.39,85.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-02,6,23.42,85.7,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-02,9,25.78,90.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-02,12,28.63,90.6,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-02,15,25.85,88.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-02,18,26.37,91.8,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-02,21,23.66,92.2,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-03,0,22.87,93.1,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-03,3,22.22,91.5,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-03,6,24.04,83.6,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-03,9,24.99,91.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-03,12,27.79,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-03,15,26.17,93.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-03,18,25.71,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-03,21,24.92,87.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-04,0,24.1,86.2,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-04,3,21.6,87.6,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-04,6,21.51,88.3,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-04,9,24.74,85.5,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-04,12,27.48,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-04,15,26.79,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-04,18,25.28,85.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-04,21,23.67,93.8,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-05,0,23.55,94.5,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-05,3,23.4,88.1,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-05,6,22.38,91.2,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-05,9,24.73,83.5,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-05,12,26.62,89.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-05,15,27.03,86.8,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-05,18,25.7,84.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-05,21,23.61,84.5,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-06,0,24.33,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-06,3,23.06,90.7,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-06,6,22.4,85.5,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-06,9,26.87,94.7,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-06,12,27.42,94.7,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-06,15,27.27,89.8,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-06,18,24.66,89.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-06,21,23.45,91.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-07,0,23.25,92.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-07,3,22.81,83.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-07,6,21.96,88.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-07,9,26.35,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-07,12,26.84,87.6,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-07,15,26.33,87.3,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-07,18,25.54,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-07,21,23.36,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-08,0,24.28,85.3,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-08,3,23.25,90.7,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-08,6,22.54,87.8,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-08,9,25.33,83.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-08,12,29.51,93.2,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-08,15,26.83,84.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-08,18,24.84,87.2,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-08,21,24.08,89.5,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-09,0,23.81,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-09,3,23.63,94.5,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-09,6,22.17,89.7,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-09,9,26.56,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-09,12,28.56,89.8,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-09,15,27.88,89.2,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-09,18,25.11,83.6,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-09,21,23.19,94.8,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-10,0,24.42,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-10,3,23.88,92.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-10,6,22.95,89.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-10,9,25.23,86.7,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-10,12,28.23,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-10,15,27.17,93.3,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-10,18,25.5,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-10,21,24.11,83.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-11,0,23.96,88.1,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-11,3,23.6,92.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-11,6,23.0,93.1,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-11,9,26.06,90.3,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-11,12,27.6,86.2,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-11,15,28.17,84.6,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-11,18,24.19,90.3,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-11,21,22.32,83.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-12,0,24.29,84.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-12,3,22.1,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-12,6,23.09,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-12,9,26.33,94.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-12,12,27.13,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-12,15,27.61,92.3,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-12,18,24.56,93.2,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-12,21,24.82,93.1,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-13,0,24.91,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-13,3,22.7,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-13,6,23.5,85.8,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-13,9,26.97,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-13,12,27.05,85.6,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-13,15,27.1,87.3,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-13,18,25.52,92.1,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-13,21,23.8,92.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-14,0,23.36,89.2,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-14,3,23.61,88.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-14,6,22.69,94.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-14,9,27.12,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-14,12,27.74,89.7,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-14,15,27.15,86.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-14,18,25.9,87.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-14,21,24.37,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-15,0,22.53,90.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-15,3,22.82,93.2,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-15,6,23.02,85.3,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-15,9,25.32,89.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-15,12,27.25,88.1,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-15,15,27.39,84.7,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-15,18,24.49,90.2,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-15,21,23.83,91.1,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-16,0,22.88,86.5,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-16,3,23.49,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-16,6,23.03,86.1,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-16,9,24.8,88.7,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-16,12,27.35,86.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-16,15,26.96,84.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-16,18,25.0,89.3,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-16,21,24.17,84.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-17,0,23.19,87.2,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-17,3,22.23,84.7,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-17,6,21.33,94.1,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-17,9,25.43,85.1,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-17,12,26.68,86.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-17,15,26.94,89.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-17,18,25.04,92.3,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-17,21,23.76,85.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-18,0,24.19,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-18,3,23.11,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-18,6,22.2,90.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-18,9,26.33,92.3,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-18,12,25.9,89.7,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-18,15,27.1,87.1,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-18,18,24.96,93.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-18,21,23.56,83.8,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-19,0,22.93,89.2,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-19,3,23.25,92.3,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-19,6,22.28,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-19,9,25.44,87.8,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-19,12,28.18,92.1,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-19,15,27.61,87.5,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-19,18,24.53,86.7,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-19,21,23.14,86.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-20,0,23.43,85.6,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-20,3,24.14,92.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-20,6,21.3,90.5,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-20,9,25.78,92.3,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-20,12,27.39,84.5,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-20,15,26.82,89.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-20,18,23.36,94.1,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-20,21,24.5,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-21,0,22.8,94.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-21,3,21.59,86.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-21,6,22.83,83.8,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-21,9,25.98,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-21,12,27.31,88.2,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-21,15,27.01,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-21,18,25.67,83.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-21,21,24.2,90.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-22,0,24.77,91.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-22,3,22.61,85.5,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-22,6,22.71,87.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-22,9,25.99,93.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-22,12,26.82,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-22,15,26.21,89.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-22,18,25.76,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-22,21,24.13,94.1,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-23,0,23.03,93.7,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-23,3,24.68,90.8,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-23,6,23.06,84.6,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-23,9,26.32,93.3,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-23,12,28.19,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-23,15,27.67,93.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-23,18,24.43,89.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-23,21,25.24,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-24,0,23.22,91.2,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-24,3,22.94,89.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-24,6,22.91,87.8,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-24,9,25.3,86.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-24,12,26.8,89.2,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-24,15,28.34,84.6,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-24,18,25.32,94.3,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-24,21,22.8,86.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-25,0,23.38,85.1,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-25,3,23.35,84.1,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-25,6,23.05,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-25,9,25.19,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-25,12,27.28,92.2,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-25,15,26.8,88.2,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-25,18,25.72,88.3,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-25,21,23.96,91.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-26,0,23.46,87.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-26,3,22.48,88.7,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-26,6,23.44,87.7,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-26,9,25.49,90.1,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-26,12,27.32,84.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-26,15,26.88,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-26,18,24.76,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-26,21,24.76,86.9,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-27,0,23.74,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-27,3,23.37,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-27,6,22.51,90.3,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-27,9,24.96,88.1,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-27,12,26.8,89.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-27,15,27.3,89.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-27,18,25.07,86.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-27,21,22.81,85.8,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-28,0,25.7,93.7,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-28,3,22.07,91.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-28,6,23.61,93.5,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-28,9,25.13,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-28,12,27.69,88.5,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-28,15,27.42,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-28,18,23.51,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-28,21,25.01,94.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-29,0,24.16,90.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-29,3,23.48,84.5,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-29,6,23.75,92.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-29,9,25.64,94.7,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-29,12,27.31,88.1,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-29,15,27.31,84.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-29,18,24.36,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-29,21,24.06,89.5,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-30,0,22.4,86.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-30,3,24.29,93.1,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-30,6,22.86,95.0,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
Naga,2026-01-30,9,26.14,91.4,13.6192,123.1814,Amihan (Northeast Monsoon),Cool Dry Season
